0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
JLPT-N2	339	喜び	よろこ	Noun	1.-joy; delight; rapture; pleasure; gratification; rejoicing; congratulations; felicitations																										
JLPT-N2	340	越える	こ	Ichidan verb, Transitive verb	1.-to cross over; to cross; to pass through; to pass over (out of); to go beyond; to go past	2.-to exceed; to surpass; to be more (than)																									
JLPT-N2	341	備える	そな	Ichidan verb, Transitive verb	1.-to furnish with; to equip with; to provide; to install	2.-to prepare for; to make preparations for; to make provision for	3.-to possess (all that is needed); to be endowed with; to be equipped with	4.-to be born with; to have since birth																							
JLPT-N2	342	乗せる	の	Ichidan verb, Transitive verb	1.-to place on (something)	2.-to give (someone) a ride; to give a lift; to pick up; to help on board	3.-to load (luggage); to carry; to take on board	4.-to send out (on the airwaves, etc.)	5.-to deceive; to take for a ride	6.-to (sing) along with (musical accompaniment)	7.-to let (someone) take part	8.-to excite (someone)	9.-to publish (an article); to run (an ad)																		
JLPT-N2	343	減る	へ	Godan verb with ru ending, intransitive verb	1.-to decrease (in size or number); to diminish; to abate																										
JLPT-N2	344	計る	はか	Godan verb with ru ending, Transitive verb	1.-to measure; to weigh; to survey; to time (sound, gauge, estimate)	2.-to conjecture; to infer; to surmise																									
JLPT-N2	345	撃つ	う	Godan verb with tsu ending	1.-to shoot (at)	2.-to attack; to defeat; to destroy; to avenge																									
JLPT-N2	346	換える	か	Ichidan verb, Transitive verb	1.-to replace	2.-to exchange; to interchange	3.-to substitute																								
JLPT-N2	347	収める	おさ	Ichidan verb, Transitive verb	1.-to dedicate; to make an offering; to pay (fees)	2.-to supply	3.-to store	4.-to finish; to bring to a close	5.-to restore (something to its place)	6.-to achieve (e.g. a result)																					
JLPT-N2	348	空き	あ	Noun	1.-space; room; gap; emptiness	2.-vacancy; opening; empty seat	3.-free time; time to spare	4.-disuse; unused thing																							
JLPT-N2	349	長所	ちょうしょ	Noun	1.-strong point; merit; virtue; advantage	2.-Chousho																									
JLPT-N2	350	休息	きゅうそく	Noun, Suru verb, No-adjective	1.-rest; relief; relaxation	2.-Kyuusoku																									
JLPT-N2	351	湿気	しっけ	Noun	1.-moisture; humidity; dampness	2.-Shikke																									
JLPT-N2	352	勝負	しょうぶ	Noun	1.-victory or defeat	2.-match; contest; game; bout	3.-Shoubu																								
JLPT-N2	353	相互	そうご	Noun, No-adjective	1.-mutual; reciprocal	2.-Sougo																									
JLPT-N2	354	役人	やくにん	Noun	1.-government official	2.-Yakunin																									
JLPT-N2	355	引っ越し	ひこ	Noun, Suru verb	1.-moving (dwelling, office, etc.); changing residence	2.-Hikkoshi																									
JLPT-N2	356	海洋	かいよう	Noun, No-adjective	1.-ocean	2.-Kaiyou																									
JLPT-N2	357	上り	のぼ	Noun	1.-ascent; climbing; ascending (path); climb	2.-up-train; train heading toward the starting point of its route	3.-upbound (esp. toward Tokyo)	4.-Nobori																							
JLPT-N2	358	関西	かんさい	Noun	1.-Kansai; region consisting of Osaka, Kobe, Kyoto and surrounding prefectures	2.-Kansai; south-western half of Japan (during the feudal era)	3.-Kansei																								
JLPT-N2	359	正門	せいもん	Noun	1.-main gate; main entrance	2.-Seimon																									
JLPT-N2	360	切っ掛け	きか	Noun	1.-chance; start; cue; excuse; motive; impetus; occasion	2.-Kikkake																									
JLPT-N2	361	連合	れんごう	Noun, Suru verb, No-adjective	1.-union; alliance; combination	2.-RENGO (Japanese Trade Union Confederation)	3.-Rengou																								
JLPT-N2	362	南米	なんべい	Noun	1.-South America	2.-Nanbei																									
JLPT-N2	363	下町	したまち	Noun	1.-low-lying part of a city (usu. containing shops, factories, etc.)	2.-Shitamachi (low-lying area of eastern Tokyo near Tokyo Bay, incl. Asakusa, Shitaya, Kanda, Fukugawa, Honjo, Nihonbashi, Kyobashi and surrounds)	3.-Shitamachi																								
JLPT-N2	364	一応	いちおう	Adverb, No-adjective	1.-more or less; though not quite satisfactorily; after a fashion; pretty much; roughly; so far as it goes	2.-tentatively; for the time being	3.-just in case	4.-once	5.-Ichiou																						
JLPT-N2	365	大小	だいしょう	Noun	1.-size	2.-large and small (sizes); various sizes	3.-daishō (matched pair of long and short swords)	4.-large and small drums	5.-long months and short months	6.-sic bo (Macau dice game); tai sai; dai siu; big and small	7.-Daishou																				
JLPT-N2	366	伸ばす	の	Godan verb with su ending, Transitive verb	1.-to grow long (e.g. hair, nails)	2.-to lengthen; to extend; to stretch	3.-to reach out; to hold out	4.-to straighten; to smooth out	5.-to spread evenly (dough, cream, etc.)	6.-to dilute; to thin out	7.-to postpone	8.-to prolong	9.-to strengthen; to develop; to expand																		
JLPT-N2	367	伸びる	の	Ichidan verb, intransitive verb	1.-to stretch; to extend; to lengthen; to grow (of hair, height, grass, etc.)	2.-to straighten out; to be flattened; to become smooth	3.-to spread (of paint, cream, etc.)	4.-to stretch out (e.g. of a hand); to extend	5.-to lose elasticity; to become slack; to become soggy (e.g. noodles)	6.-to make progress; to develop; to expand; to increase; to improve	7.-to be exhausted; to be groggy; to pass out; to collapse	8.-to be prolonged (meeting, life span, etc.); to be extended (e.g. deadline); to lengthen (e.g. of the days)	9.-to be postponed; to be delayed; to be put off																		
JLPT-N2	368	越す	こ	Godan verb with su ending	1.-to cross over (e.g. mountain); to go across	2.-to go over (e.g. with audience)	3.-to pass time (e.g. a winter)	4.-to surpass; to be better than; to exceed	5.-to move house	6.-to go; to come																					
JLPT-N2	369	粗い	あら	I-adjective	1.-coarse; rough																										
JLPT-N2	370	御免	ごめん	Noun	1.-your pardon; sorry; no thanks	2.-not wanting; objecting to; being fed up with; wishing to avoid	3.-permission; leave; dismissal; discharge	4.-Gomen																							
JLPT-N2	371	一旦	いったん	Adverb	1.-once	2.-for a short time; briefly; temporarily	3.-one morning	4.-Ittan																							
JLPT-N2	372	麓	ふもと	Noun	1.-foot (of a mountain or hill); bottom; base	2.-Fumoto																									
JLPT-N2	373	生け花	いばな	Noun	1.-ikebana; Japanese art of flower arrangement	2.-fresh flower; natural flower	3.-Seika																								
JLPT-N2	374	欧米	おうべい	Noun, No-adjective	1.-Europe and America; the West	2.-Europe &amp; America																									
JLPT-N2	375	稽古	けいこ	Noun, Suru verb	1.-practice; practising; training; study	2.-Keiko																									
JLPT-N2	376	隙間	すきま	Noun	1.-crevice; crack; gap; opening; clearance	2.-spare moment; interval; break; pause; spare time	3.-chink (in one's armor, armour); unpreparedness; carelessness	4.-Sukima																							
JLPT-N2	377	瀬戸物	せともの	Noun	1.-earthenware; porcelain; china; pottery; crockery	2.-Setomono																									
JLPT-N2	378	箪笥	たんす	Noun	1.-chest of drawers; bureau; cabinet; tansu; dresser	2.-Tansu																									
JLPT-N2	379	合流	ごうりゅう	Noun, Suru verb, No-adjective	1.-confluence (of rivers); merge (of traffic); conflux; junction; joining	2.-union (e.g. of forces); linking up; merging; coming together	3.-Gouryuu																								
JLPT-N2	380	けど		Conjunction, Particle	1.-but; however; although	2.-けれど、けれども、けども、けんど																									
JLPT-N2	381	ペン		Noun	1.-pen	2.-Pen																									
JLPT-N2	382	一昨日	おととい	Adverbial noun, Temporal noun	1.-day before yesterday	2.-Daytime (astronomy)																									
JLPT-N2	383	醤油	しょうゆ	Noun	1.-soy sauce; shoyu	2.-Soy sauce																									
JLPT-N2	384	大分	だいぶ	Adverb	1.-considerably; greatly; a lot	2.-Daibu	3.-Oita																								
JLPT-N2	385	下る	くだ	Godan verb with ru ending, intransitive verb	1.-to descend; to go down; to come down	2.-to be handed down (of an order, judgment, etc.)	3.-to pass (of time)	4.-to surrender; to capitulate	5.-to be less than; to be inferior to	6.-to have the runs; to have diarrhea	7.-to pass (in stool); to be discharged from the body	8.-to depreciate oneself; to be humble																			
JLPT-N2	386	間もなく	ま	Adverb	1.-soon; shortly; before long; in a short time; in a little while	2.-having no time to ...; with no time to ...																									
JLPT-N2	387	耐える	た	Ichidan verb, intransitive verb, Transitive verb	1.-to bear; to stand; to endure; to put up with	2.-to support; to withstand; to resist; to brave	3.-to be fit for; to be equal to																								
JLPT-N2	388	少なくとも	すく	Adverb	1.-at least																										
JLPT-N2	389	押さえる	お	Ichidan verb, Transitive verb	1.-to pin down; to hold down; to press down	2.-to cover (esp. a part of one's body with one's hand); to clutch (a body part in pain); to press (a body part)	3.-to get a hold of; to obtain; to seize; to catch; to arrest	4.-to grasp (a point); to comprehend	5.-to quell; to subdue; to suppress; to repress; to hold back; to check; to curb; to contain																						
JLPT-N2	390	知り合い	しあ	Noun	1.-acquaintance																										
JLPT-N2	391	相変わらず	あいか	Adverb, No-adjective	1.-as ever; as usual; the same; still																										
JLPT-N2	392	率直	そっちょく	Na-adjective, Noun	1.-frank; candid; straightforward; openhearted; direct; outspoken																										
JLPT-N2	393	努める	つと	Ichidan verb, Transitive verb	1.-to endeavor (endeavour); to try; to strive; to make an effort; to exert oneself; to be diligent; to be committed (to doing something)																										
JLPT-N2	394	殴る	なぐ	Godan verb with ru ending, Transitive verb	1.-to strike; to hit; to beat; to punch																										
JLPT-N2	395	慌てる	あわ	Ichidan verb, intransitive verb	1.-to become confused (disconcerted, disorganized, disorganised); to be flustered; to panic	2.-to be in a hurry; to rush																									
JLPT-N2	396	診る	み	Ichidan verb, Transitive verb	1.-to examine (medically)																										
JLPT-N2	397	何とも	なん	Adverb	1.-quite; really; very; extremely	2.-nothing; not a bit; not at all																									
JLPT-N2	398	稀	まれ	Na-adjective	1.-rare; seldom																										
JLPT-N2	399	狙う	ねら	Godan verb with u ending, Transitive verb	1.-to aim at	2.-to be after (something); to have an eye on																									
JLPT-N2	400	迫る	せま	Godan verb with ru ending, intransitive verb	1.-to approach; to draw near; to be imminent	2.-to press (someone for something); to urge; to compel																									
JLPT-N2	401	預かる	あず	Godan verb with ru ending, Transitive verb	1.-to look after; to take care of; to keep; to hold on to; to keep in custody	2.-to be put in charge of; to be given responsibility for; to be entrusted with	3.-to withhold (an announcement); to reserve (judgment); to leave undecided	4.-to take upon oneself (to do); to settle (a matter) oneself																							
JLPT-N2	402	浮かべる	う	Ichidan verb, Transitive verb	1.-to float; to set afloat; to launch	2.-to show on one's face (smile, sadness, etc.)	3.-to recall; to call to mind; to imagine; to think of																								
JLPT-N2	403	交代	こうたい	Noun, Suru verb	1.-alternation; change; relief; relay; shift; substitution (sports, etc.); taking turns																										
JLPT-N2	404	当たり前	あまえ	No-adjective, Na-adjective, Noun	1.-natural; reasonable; obvious	2.-usual; common; ordinary; commonplace; the norm																									
JLPT-N2	405	枯れる	か	Ichidan verb, intransitive verb	1.-to wither (of a plant); to be blasted; to die	2.-to mature (of one's personality, abilities, etc.)																									
JLPT-N2	406	外れる	はず	Ichidan verb, intransitive verb	1.-to be disconnected; to get out of place; to be off; to be out (e.g. of gear)	2.-to miss the mark; to get it wrong (e.g. guess, expectation); to draw a blank (e.g. lottery)	3.-to be removed; to be excluded	4.-to be contrary to; to go against																							
JLPT-N2	407	広げる	ひろ	Ichidan verb, Transitive verb	1.-to spread; to extend; to expand; to enlarge; to widen; to broaden	2.-to unfold; to open; to unroll; to unwrap	3.-to scatter about; to spread around	4.-to make flourish; to cause to prosper																							
JLPT-N2	408	取り消す	とけ	Godan verb with su ending, Transitive verb	1.-to cancel; to withdraw; to retract; to take back (words, etc.); to revoke																										
JLPT-N2	409	見送る	みおく	Godan verb with ru ending, Transitive verb	1.-to see someone off (at a station, an airport, etc.); to escort (e.g. home)	2.-to follow something with one's eyes until it is out of sight	3.-to let pass; to pass up (an opportunity etc.); to let a pitch go by (baseball); to watch a batted ball go into the stands	4.-to shelve (a plan, deliberation on a bill, etc.); to postpone	5.-to have someone related or close to you die; to bury someone	6.-to take care of somebody until he dies	7.-to wait and see; to continue (e.g. in legal contexts)																				
JLPT-N2	410	伝わる	つた	Godan verb with ru ending, intransitive verb	1.-to be handed down; to be introduced; to be transmitted; to be circulated; to go along; to walk along																										
JLPT-N2	411	分かれる	わ	Ichidan verb, intransitive verb	1.-to branch; to fork; to diverge	2.-to separate; to split; to divide	3.-to disperse; to scatter																								
JLPT-N2	412	売り上げ	うあ	Noun	1.-amount sold; sales; proceeds; takings; turnover																										
JLPT-N2	413	刺す	さ	Godan verb with su ending, Transitive verb	1.-to pierce; to stab; to prick; to stick; to thrust	2.-to sting; to bite	3.-to sew; to stitch; to embroider	4.-to pole (a boat)	5.-to catch (with a limed pole)	6.-to put (a runner) out; to pick off																					
JLPT-N2	414	接する	せっ	Suru verb - special class, intransitive verb	1.-to touch; to come in contact with; to border on; to adjoin; to be adjacent; to be close	2.-to receive (e.g. visitor); to attend to; to serve; to take care of; to look after; to deal with; to see	3.-to receive (news); to get; to hear	4.-to encounter; to come across	5.-to be tangent to	6.-to make touch; to bring into contact with; to bring adjacent to; to bring close; to connect																					
JLPT-N2	415	配る	くば	Godan verb with ru ending, Transitive verb	1.-to distribute; to hand out; to deliver; to deal out; to serve out	2.-to allot; to allocate; to place (staff, soldiers, etc.); to station																									
JLPT-N2	416	属する	ぞく	Suru verb - special class, intransitive verb	1.-to belong to; to come under; to be affiliated with; to be subject to																										
JLPT-N2	417	作成	さくせい	Noun, Suru verb	1.-drawing up (e.g. legal document, contract, will, etc.); preparing; writing; framing; making; producing; creating; creation																										
JLPT-N2	418	呼び出す	よだ	Godan verb with su ending, Transitive verb	1.-to summon; to call (e.g. phone); to convene; to decoy; to lure	2.-to invoke (e.g. subroutine); to call; to open (e.g. a file)																									
JLPT-N2	419	飢える	う	Ichidan verb, intransitive verb	1.-to starve; to be famished; to be hungry	2.-to be starved of (e.g. love); to be thirsty for (e.g. knowledge); to be hungry for																									
JLPT-N2	420	積む	つ	Godan verb with mu ending, Transitive verb	1.-to pile up; to stack	2.-to load (car, ship, etc.); to pack	3.-to acquire; to accumulate																								
JLPT-N2	421	懐かしい	なつ	I-adjective	1.-dear (old); fondly-remembered; beloved; missed; nostalgic																										
JLPT-N2	422	性質	せいしつ	Noun	1.-nature; property; disposition																										
JLPT-N2	423	話し合い	はなあ	Noun, Suru verb	1.-discussion; talk; tête-à-tête; conference																										
JLPT-N2	424	解散	かいさん	Noun, Suru verb	1.-breaking up (e.g. meeting); dispersing (e.g. crowd)	2.-dissolving (company, organization, etc.); liquidating; disbanding	3.-dissolving (diet, parliament, etc.)																								
JLPT-N2	425	方針	ほうしん	Noun	1.-policy; course; plan (of action); principle	2.-magnetic needle																									
JLPT-N2	426	建つ	た	Godan verb with tsu ending, intransitive verb	1.-to be erected; to be built																										
JLPT-N2	427	兼ねる	か	Suffix, Ichidan verb	1.-to be unable to; to find difficult (unpleasant, awkward, painful) to do	2.-to serve two or more functions or roles simultaneously; to contain (or combine) two or more features	3.-to work in two or more jobs simultaneously (positions, etc.); to do alongside	4.-to hesitate to do something (out of consideration for others)	5.-to think of the future (as well as the present)																						
JLPT-N2	428	埋める	う	Ichidan verb, Transitive verb	1.-to bury (e.g. in the ground)	2.-to fill up (e.g. audience fills a hall); to cause to be packed	3.-to plug (a gap); to stop (a gap); to bridge (a difference, a gap); to fill (a seat, a vacant position); to fill out	4.-to make up for (a loss, shortage, etc.); to make amends; to compensate for	5.-to put cold water (in a bath)	6.-to cover; to scatter something over																					
JLPT-N2	429	夫妻	ふさい	Noun	1.-husband and wife; married couple																										
JLPT-N2	430	生き生き	いい	Adverb, Adverb taking the 'to' particle, Suru verb	1.-in a lively way; vividly; freshly; animatedly; actively; energetically																										
JLPT-N2	431	余計	よけい	Na-adjective, Noun	1.-too many; too much; excessive; superfluous; superabundant; extra; spare; surplus	2.-unnecessary; needless; uncalled-for; otiose	3.-abundantly; excessively; needlessly; all the more																								
JLPT-N2	432	法則	ほうそく	Noun	1.-law; rule																										
JLPT-N2	433	通知	つうち	Noun, Suru verb	1.-notice; notification; report; posting																										
JLPT-N2	434	手続き	てつづ	Noun, Suru verb	1.-procedure; process; proceedings; formalities																										
JLPT-N2	435	本来	ほんらい	Adverbial noun, No-adjective	1.-originally; primarily	2.-essentially; intrinsically; naturally; by nature; in (and of) itself	3.-proper; rightful; legal; normal																								
JLPT-N2	436	登場	とうじょう	Noun, Suru verb	1.-entry (on stage); appearance (on screen)	2.-entrance; introduction (into a market)																									
JLPT-N2	437	締め切り	しき	Noun	1.-deadline; closing; cut-off; end	2.-cofferdam	3.-closed (door, window, etc.)																								
JLPT-N2	438	実力	じつりょく	Noun	1.-(real) ability; true strength; merit; efficiency; competency	2.-arms; force																									
JLPT-N2	439	原稿	げんこう	Noun	1.-manuscript; copy; draft; notes; contribution																										
JLPT-N2	440	女房	にょうぼう	Noun	1.-wife (esp. one's own wife)	2.-court lady; female court attache; woman who served at the imperial palace	3.-woman (esp. as a love interest)																								
JLPT-N2	441	国王	こくおう	Noun	1.-king; queen; monarch; sovereign	2.-the Crown (as a focus of authority in the UK, etc.); the throne																									
JLPT-N2	442	本来	ほんらい	Adverbial noun, No-adjective	1.-originally; primarily	2.-essentially; intrinsically; naturally; by nature; in (and of) itself	3.-proper; rightful; legal; normal																								
JLPT-N2	443	原稿	げんこう	Noun	1.-manuscript; copy; draft; notes; contribution																										
JLPT-N2	444	例外	れいがい	Noun, No-adjective	1.-exception																										
JLPT-N2	445	縛る	しば	Godan verb with ru ending, Transitive verb	1.-to tie; to bind; to fasten	2.-to restrict (freedom); to tie down (with rules, regulations, etc.); to fetter																									
JLPT-N2	446	絞る	しぼ	Godan verb with ru ending, Transitive verb	1.-to wring (towel, rag); to squeeze	2.-to squeeze (fruit to extract juice); to press; to extract; to milk; to express milk	3.-to rack (one's brains); to strain (one's voice)	4.-to extort; to exploit	5.-to chew out; to reprimand severely; to rake over the coals; to give a sound scolding; to tell someone off; to scold; to rebuke	6.-to drill into; to train	7.-to narrow down (one's focus); to whittle down	8.-to gather up (curtain, etc.); to tighten (drawstring)	9.-to stop down (lens)	10.-to turn down (e.g. radio)	11.-to bend (bow); to draw	12.-to hold down; to constrict; to immobilize															
JLPT-N2	447	動作	どうさ	Noun, Suru verb	1.-action; movements; motions; bearing; behaviour; behavior; execution; actuation; operation; manners																										
JLPT-N2	448	一流	いちりゅう	No-adjective, Noun	1.-first-class; top grade; foremost; top-notch; leading	2.-characteristic; peculiar; unique	3.-school (e.g. of a performance art)	4.-one flag; one banner; one streamer																							
JLPT-N2	449	以降	いこう	Adverbial noun, Temporal noun	1.-on and after; as from; hereafter; thereafter; since																										
JLPT-N2	450	傑作	けっさく	Na-adjective, Noun	1.-masterpiece; best work	2.-amusing blunder; funny mistake; boner																									
JLPT-N2	451	集会	しゅうかい	Noun, Suru verb	1.-meeting; assembly; gathering; congregation; convention; rally																										
JLPT-N2	452	皮肉	ひにく	Noun, Na-adjective, No-adjective	1.-irony; sarcasm; cynicism; satire	2.-unexpected; different from what one expected; not as one had planned	3.-(only) surface; something superficial	4.-skin and bone; body																							
JLPT-N2	453	幼児	ようじ	Noun	1.-young child; toddler	2.-child over 1 but not yet of school age																									
JLPT-N2	454	蚊	か	Noun	1.-mosquito	2.-カ																									
JLPT-N2	455	出張	しゅっちょう	Noun, Suru verb	1.-business trip; official trip																										
JLPT-N2	456	身分	みぶん	Noun	1.-social position; social status																										
JLPT-N2	457	周辺	しゅうへん	Noun	1.-circumference; outskirts; environs; around; in the area of; in the vicinity of	2.-(computer) peripheral																									
JLPT-N2	458	要領	ようりょう	Noun	1.-point; gist; essentials; tenets; outline	2.-knack; trick; the ropes																									
JLPT-N2	459	低下	ていか	Noun, Suru verb	1.-fall; decline; lowering; deterioration; degradation																										
JLPT-N2	460	校舎	こうしゃ	Noun	1.-school building; schoolhouse																										
JLPT-N2	461	普及	ふきゅう	Noun, Suru verb	1.-diffusion; spread; popularization; promulgation; familiarization																										
JLPT-N2	462	周辺	しゅうへん	Noun	1.-circumference; outskirts; environs; around; in the area of; in the vicinity of	2.-(computer) peripheral																									
JLPT-N2	463	全身	ぜんしん	Noun, No-adjective	1.-whole (body); full-length (e.g. portrait)	2.-systemic																									
JLPT-N2	464	増大	ぞうだい	Noun, Suru verb	1.-enlargement; increase																										
JLPT-N2	465	低下	ていか	Noun, Suru verb	1.-fall; decline; lowering; deterioration; degradation																										
JLPT-N2	466	要領	ようりょう	Noun	1.-point; gist; essentials; tenets; outline	2.-knack; trick; the ropes																									
JLPT-N2	467	狙い	ねら	Noun	1.-aim																										
JLPT-N2	468	一定	いってい	Noun, No-adjective, Suru verb, Na-adjective	1.-fixed; settled; constant; definite; uniform; regularized; regularised; defined; standardized; standardised; certain; prescribed																										
JLPT-N2	469	地点	ちてん	Noun	1.-site; point on a map; spot																										
JLPT-N2	470	分類	ぶんるい	Noun, Suru verb	1.-classification; categorization; sorting																										
JLPT-N2	471	郵送	ゆうそう	Noun, Suru verb	1.-mailing; posting																										
JLPT-N2	472	公正	こうせい	Noun, Na-adjective	1.-justice; fairness; impartiality																										
JLPT-N2	473	高度	こうど	Noun	1.-altitude; height; elevation	2.-high-degree; high-grade; advanced; sophisticated; strong																									
JLPT-N2	474	改正	かいせい	Noun, Suru verb, No-adjective	1.-revision; amendment; alteration																										
JLPT-N2	475	満点	まんてん	Noun, No-adjective	1.-perfect score; full marks	2.-extremely; very; quite																									
JLPT-N2	476	特定	とくてい	No-adjective	1.-specific; particular; designated; special	2.-specifying; designating; identifying; pinpointing																									
JLPT-N2	477	手入れ	てい	Noun, Suru verb	1.-care; looking after; repair; maintenance; tending; trimming; grooming	2.-(police) raid; crackdown																									
JLPT-N2	478	食器	しょっき	Noun	1.-tableware																										
JLPT-N2	479	項目	こうもく	Noun	1.-item; heading; category; clause	2.-headword (in a dictionary, encyclopedia, etc.); entry																									
JLPT-N2	480	手ごろ	て	Na-adjective, Noun	1.-handy; convenient	2.-suitable; reasonable; moderate																									
JLPT-N2	481	標識	ひょうしき	Noun	1.-sign; mark; flag																										
JLPT-N2	482	項目	こうもく	Noun	1.-item; heading; category; clause	2.-headword (in a dictionary, encyclopedia, etc.); entry																									
JLPT-N2	483	調整	ちょうせい	Noun, Suru verb	1.-adjustment; regulation; coordination; reconciliation; tuning; fixing; tailoring																										
JLPT-N2	484	苦情	くじょう	Noun	1.-complaint; troubles; objection; grievance																										
JLPT-N2	485	構造	こうぞう	Noun	1.-structure; construction; makeup; framework; organization; pattern																										
JLPT-N2	486	王女	おうじょ	Noun	1.-princess																										
JLPT-N2	487	日の出	ひで	Noun	1.-sunrise																										
JLPT-N2	488	展開	てんかい	Noun, Suru verb	1.-development; evolution; progressing; unfolding; (plot) twist	2.-expansion; spreading out; extending; deployment; building up	3.-expansion	4.-extraction (e.g. files); decompression; unpacking																							
JLPT-N2	489	乱暴	らんぼう	Noun, Suru verb	1.-violence; assault; running riot	2.-rough (e.g. handling); reckless; careless; coarse; rude; unreasonable (e.g. demand); wild (e.g. argument)	3.-rape; sexual assault																								
JLPT-N2	490	接近	せっきん	Noun, Suru verb	1.-getting closer; drawing nearer; approaching	2.-being not much different; being near (age, skill, etc.)	3.-becoming close (i.e. friendly); becoming intimate																								
JLPT-N2	491	見舞う	みま	Godan verb with u ending, Transitive verb	1.-to ask after (someone's health); to visit	2.-to attack; to strike; to meet with misfortune; to suffer an attack																									
JLPT-N2	492	高める	たか	Ichidan verb, Transitive verb	1.-to raise; to lift; to boost; to enhance																										
JLPT-N2	493	刻む	きざ	Godan verb with mu ending, Transitive verb	1.-to mince; to cut fine; to chop up; to hash; to shred	2.-to carve; to engrave; to chisel; to notch	3.-to tick away (time); to beat out (e.g. rhythm); to record the passing moments	4.-to etch (into one's mind); to remember distinctly	5.-to have tattooed	6.-to torment																					
JLPT-N2	494	統計	とうけい	Noun, Suru verb, No-adjective	1.-statistics																										
JLPT-N2	495	学科	がっか	Noun	1.-study subject; course of study	2.-department (university, etc.)																									
JLPT-N2	496	時速	じそく	Noun	1.-speed (per hour)																										
JLPT-N2	497	詰まる	つ	Godan verb with ru ending, intransitive verb	1.-to be packed (with); to be full (space, schedule, etc.)	2.-to be blocked (road, pipe, nose, etc.); to be clogged; to be plugged up	3.-to shorten (width, interval, etc.); to shrink (shirt, word form, etc.); to narrow	4.-to be at a loss; to be hard pressed	5.-to end up; to be settled	6.-to become a geminate consonant	7.-to hit the ball near the handle of the bat																				
JLPT-N2	498	利害	りがい	Noun	1.-advantages and disadvantages; interests (of parties)																										
JLPT-N2	499	手ごろ	て	Na-adjective, Noun	1.-handy; convenient	2.-suitable; reasonable; moderate																									
JLPT-N2	500	反映	はんえい	Noun, Suru verb	1.-reflection (light, image, situation, attitude, etc.); reflecting	2.-influence; application (e.g. of an update)																									
JLPT-N2	501	崩れる	くず	Ichidan verb, intransitive verb	1.-to collapse; to crumble	2.-to get out of shape; to lose one's shape; to become disorganized; to become untidy	3.-to break down; to be thrown into disarray	4.-to crash (stock market); to slump; to decline	5.-to break money into small change	6.-to turn bad (e.g. weather); to change for the worse; to deteriorate																					
JLPT-N2	502	役目	やくめ	Noun	1.-duty; role; function																										
JLPT-N2	503	総理大臣	そうりだいじん	Noun	1.-prime minister (as the head of a cabinet government); premier																										
JLPT-N2	504	教養	きょうよう	Noun, Suru verb, No-adjective	1.-cultivation; refinement; culture; education																										
JLPT-N2	505	反映	はんえい	Noun, Suru verb	1.-reflection (light, image, situation, attitude, etc.); reflecting	2.-influence; application (e.g. of an update)																									
JLPT-N2	506	対策	たいさく	Noun	1.-measure; provision; step; countermeasure; counterplan; countermove																										
JLPT-N2	507	見本	みほん	Noun, No-adjective	1.-sample; specimen; pattern	2.-model; example																									
JLPT-N2	508	頭脳	ずのう	Noun	1.-head; brains	2.-intellect; understanding																									
JLPT-N2	509	段階	だんかい	Noun	1.-grade; level; stage; class; phase; steps; order; gradation																										
JLPT-N2	510	往復	おうふく	Noun, Suru verb, No-adjective	1.-making a round trip; going and returning; coming and going	2.-round-trip ticket; return ticket	3.-correspondence; exchanging (letters)	4.-socializing; visiting one another																							
JLPT-N2	511	娯楽	ごらく	Noun, Suru verb, No-adjective	1.-pleasure; amusement																										
JLPT-N2	512	派手	はで	Na-adjective, Noun	1.-showy; loud; gay; flashy; gaudy																										
JLPT-N2	513	重役	じゅうやく	Noun	1.-(company) director; executive; top management	2.-important post; role with heavy responsibilities																									
JLPT-N2	514	満員	まんいん	Noun, No-adjective	1.-full house; no vacancy; sold out; standing room only; full (of people); crowded																										
JLPT-N2	515	解答	かいとう	Noun, Suru verb	1.-answer; solution																										
JLPT-N2	516	挟む	はさ	Godan verb with mu ending, Transitive verb	1.-to hold between (e.g. one's fingers, chopsticks); to grip (from both sides)	2.-to put between; to sandwich between; to insert; to interpose	3.-to catch (e.g. a finger in a door); to trap; to pinch	4.-to insert (e.g. a break into proceedings); to interpose (e.g. an objection); to interject; to throw in (e.g. a joke)	5.-to be on either side of (a road, table, etc.); to have between each other; to be across (a street, river, etc.)	6.-to harbour (feelings); to cast (e.g. doubt)																					
JLPT-N2	517	知人	ちじん	Noun	1.-friend; acquaintance																										
JLPT-N2	518	役者	やくしゃ	Noun	1.-actor; actress	2.-man of wits; clever person; cunning fellow																									
JLPT-N2	519	素直	すなお	Na-adjective, Noun	1.-obedient; meek; docile; unaffected	2.-honest; frank; upfront (about one's feelings)																									
JLPT-N2	520	前後	ぜんご	Noun	1.-front and rear; front and back; before and behind; back and forth	2.-before and after	3.-around; about; approximately	4.-order; context	5.-consequences	6.-just when; around the time of	7.-inversion; reversion; getting out of order	8.-co-occurring																			
JLPT-N2	521	弱点	じゃくてん	Noun	1.-weak point; weakness; shortcoming; defect; flaw; sore spot; tender spot																										
JLPT-N2	522	受話器	じゅわき	Noun	1.-(telephone) receiver																										
JLPT-N2	523	冷やす	ひ	Godan verb with su ending, Transitive verb	1.-to cool (from room temperature); to chill; to refrigerate	2.-to calm down; to cool off; to regain one's composure; to relax	3.-to be frightened (at); to be scared (of)																								
